Unnamed: 0,nomeRestaurante,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,IDUsuarioFK,annotations,Unnamed: 0.1
183963,Coco Bambu Lago Sul,0,5,2022-8-1,2022-8-1,boa tarde pessoal  gostaria de deixar um elogio ao excelente atendimento do garçom ribamar  ambiente maravilhoso e comida perfeita ,Elogio ao atendente Ribamar,530elianis,"('boa tarde pessoal  gostaria de deixar um elogio ao excelente atendimento do garçom ribamar  ambiente maravilhoso e comida perfeita ', {'entities': [(92, 100, 'AMBIENTE'), (115, 121, 'COMIDA'), (61, 90, 'SERVIÇO')]})",1497
95300,Coco Bambu Brasília Shopping,0,5,2014-8-1,2015-7-24,diversidade  sabor e bom atendimento  o restaurante faz jus à fama de um dos melhores de brasília  não deixe de pedir o pastel de camarão ,Excelentes pratos!,FlaviaFMaia,"('diversidade  sabor e bom atendimento  o restaurante faz jus à fama de um dos melhores de brasília  não deixe de pedir o pastel de camarão ', {'entities': [(40, 51, 'GERAL'), (120, 137, 'COMIDA'), (25, 36, 'SERVIÇO'), (89, 97, 'LOCALIZAÇÃO')]})",1498
111629,Coco Bambu Porto Alegre,0,5,2017-12-1,2017-12-9,atendimento do marco excelente   comida deliciosa e ambiente agradável   camarão ao coco   bacalhau em crosta ,Jantar familiar ,Dicwong,"('atendimento do marco excelente   comida deliciosa e ambiente agradável   camarão ao coco   bacalhau em crosta ', {'entities': [(52, 60, 'AMBIENTE'), (33, 39, 'COMIDA'), (73, 88, 'COMIDA'), (91, 109, 'COMIDA'), (0, 20, 'SERVIÇO')]})",1499
178877,Coco Bambu Anália Franco,0,4,2018-6-1,2018-8-27,almoço com esposa e filha durante a semana  tem diversas promoções que valem muito a pena  além do restaurante estar mais tranquilo e ter um melhor atendimento ,Muito bom para almoço durane a semana!,André G,"('almoço com esposa e filha durante a semana  tem diversas promoções que valem muito a pena  além do restaurante estar mais tranquilo e ter um melhor atendimento ', {'entities': [(99, 110, 'GERAL'), (148, 159, 'SERVIÇO'), (57, 66, 'PREÇO')]})",1500
176518,Coco Bambu Sul Restaurante,0,5,2017-11-1,2017-11-6,comida otima e atendimento rapido e dinamico   os garçons guilherme e romulo foram muito simpáticos e prestativos ,Aniversario do meu filho,AndreaR3262,"('comida otima e atendimento rapido e dinamico   os garçons guilherme e romulo foram muito simpáticos e prestativos ', {'entities': [(0, 6, 'COMIDA'), (15, 26, 'SERVIÇO'), (50, 76, 'SERVIÇO')]})",1501
21649,Coco Bambu Anália Franco,0,5,2019-11-1,2019-11-23,fomos muito bem atendidos pelo garçom  leornado   atencioso   prestativo    muitissimo educado    fez nos sentir bem a vontade ,Comemoração de casamento,Marcia V,"('fomos muito bem atendidos pelo garçom  leornado   atencioso   prestativo    muitissimo educado    fez nos sentir bem a vontade ', {'entities': []})",1502
139437,Coco Bambu Anália Franco,0,5,2022-5-1,2022-5-26,seu luiz carlos  o garçom  foi muito atencioso  sugerindo pratos e bebidas   todas as comidas e comidas estavam perfeitas     estão de parabéns,Elogio,Fabinhoft,"('seu luiz carlos  o garçom  foi muito atencioso  sugerindo pratos e bebidas   todas as comidas e comidas estavam perfeitas     estão de parabéns', {'entities': [(58, 64, 'COMIDA'), (86, 93, 'COMIDA'), (96, 103, 'COMIDA'), (67, 74, 'BEBIDA'), (4, 15, 'SERVIÇO'), (19, 25, 'SERVIÇO')]})",1503
71613,Coco Bambu Águas Claras,0,5,2018-5-1,2018-5-6,o coco bambu de águas claras é um lugar ótimo para se ter encontros casuais que  envolvem amigos e família  um ambiente muito agradável  tem música de fundo e uma ótima arquitetura  aqui também tem o raoni  o melhor atendente de mesa do universo,P E R F E I T O,Adriel F,"('o coco bambu de águas claras é um lugar ótimo para se ter encontros casuais que  envolvem amigos e família  um ambiente muito agradável  tem música de fundo e uma ótima arquitetura  aqui também tem o raoni  o melhor atendente de mesa do universo', {'entities': [(111, 119, 'AMBIENTE'), (141, 147, 'AMBIENTE'), (169, 180, 'AMBIENTE'), (2, 12, 'GERAL'), (34, 39, 'GERAL'), (200, 205, 'SERVIÇO'), (216, 225, 'SERVIÇO'), (16, 28, 'LOCALIZAÇÃO')]})",1504
148587,Coco Bambu Sul Restaurante,1,5,2019-9-1,2019-9-14,foi uma noite espetacular  com total suporte dos garçons anderson e ronaldo  a fica do café com licor 43 foi sensacional  salve salve   abraço a todos,Almoço romântico,Jeovana S,"('foi uma noite espetacular  com total suporte dos garçons anderson e ronaldo  a fica do café com licor 43 foi sensacional  salve salve   abraço a todos', {'entities': [(87, 104, 'BEBIDA'), (49, 75, 'SERVIÇO')]})",1505
176159,Coco Bambu JK,0,5,2017-9-1,2017-9-16,excelente muqueca mista  garçom lucas not 10  maitre marcelo e gerente souza  profissionais fantasticos e grandes amigos  quem sabe faz ao vivo ,Almoço Sabado,marcoaur_liod881,"('excelente muqueca mista  garçom lucas not 10  maitre marcelo e gerente souza  profissionais fantasticos e grandes amigos  quem sabe faz ao vivo ', {'entities': [(10, 23, 'COMIDA'), (25, 37, 'SERVIÇO'), (46, 60, 'SERVIÇO'), (63, 76, 'SERVIÇO')]})",1506
97374,Coco Bambu Anália Franco,0,4,2019-1-1,2019-1-23,lugar bonito  comida boa  preços acessíveis e ótimos atendimento  atenção especial para marcos paulo ,Jantar Coco Bambu Anália Franco,daniel_benotti,"('lugar bonito  comida boa  preços acessíveis e ótimos atendimento  atenção especial para marcos paulo ', {'entities': [(0, 5, 'GERAL'), (14, 20, 'COMIDA'), (53, 64, 'SERVIÇO'), (88, 100, 'SERVIÇO'), (26, 32, 'PREÇO')]})",1507
139347,Coco Bambu Park Shopping,1,5,2020-11-1,2020-11-13,comida está muito saborosa  temperatura boa e a sobremesa perfeita  e parabenizar o atendimento do marcos  impecável ,Restaurante excelente,NicolasTCC,"('comida está muito saborosa  temperatura boa e a sobremesa perfeita  e parabenizar o atendimento do marcos  impecável ', {'entities': [(0, 6, 'COMIDA'), (48, 57, 'COMIDA'), (84, 105, 'SERVIÇO')]})",1508
138831,Coco Bambu Brasília Shopping,0,5,2020-3-1,2020-3-14,comida e atendimento impecáveis  o danilo foi muito atencioso  também acho o preço acessível pela quantidade de comida ,Muito bom!,wzrgvr,"('comida e atendimento impecáveis  o danilo foi muito atencioso  também acho o preço acessível pela quantidade de comida ', {'entities': [(0, 6, 'COMIDA'), (112, 118, 'COMIDA'), (9, 20, 'SERVIÇO'), (35, 41, 'SERVIÇO'), (77, 82, 'PREÇO')]})",1509
80225,Coco Bambu Anália Franco,0,5,2016-4-1,2016-4-15,eu não gosto muito de peixes e frutos do mar  mas sou obrigado a assumir que tudo é maravilhoso neste restaurante  não senti os preço extremamente caros como a maioria diz  até pq são peixes e frutos do mar nobres e pratos bem servidos pra mais,É maravilhoso!,keyleroficial,"('eu não gosto muito de peixes e frutos do mar  mas sou obrigado a assumir que tudo é maravilhoso neste restaurante  não senti os preço extremamente caros como a maioria diz  até pq são peixes e frutos do mar nobres e pratos bem servidos pra mais', {'entities': [(102, 113, 'GERAL'), (22, 28, 'COMIDA'), (31, 44, 'COMIDA'), (184, 190, 'COMIDA'), (193, 206, 'COMIDA'), (216, 222, 'COMIDA'), (128, 133, 'PREÇO')]})",1510
39332,Coco Bambu Brasília Shopping,0,5,2016-6-1,2016-8-22,um restaurante sofisticado  garçons atendem muito bem e a comida nem fala  vale pelo preço  o macarrão mediterrâneo de lá nossa e o melhor ,DELICIAS,darliene2016,"('um restaurante sofisticado  garçons atendem muito bem e a comida nem fala  vale pelo preço  o macarrão mediterrâneo de lá nossa e o melhor ', {'entities': [(3, 14, 'GERAL'), (58, 64, 'COMIDA'), (94, 115, 'COMIDA'), (28, 35, 'SERVIÇO'), (85, 90, 'PREÇO')]})",1511
67606,Coco Bambu Porto Alegre,0,5,2018-4-1,2018-4-19,fui almoçar dia 18 04 com minha esposa  fomos atendidos pelo garçon jean  quero deixar registrado que o atendimento foi excelente desde a recomendação da entrada ao prato principal  em pouco tempo após o pedido recebemos a entrada  salada caprese  em seguida o prato camarão a mais,Almoço,andregosorio,"('fui almoçar dia 18 04 com minha esposa  fomos atendidos pelo garçon jean  quero deixar registrado que o atendimento foi excelente desde a recomendação da entrada ao prato principal  em pouco tempo após o pedido recebemos a entrada  salada caprese  em seguida o prato camarão a mais', {'entities': [(154, 161, 'COMIDA'), (165, 180, 'COMIDA'), (223, 230, 'COMIDA'), (232, 246, 'COMIDA'), (261, 266, 'COMIDA'), (267, 274, 'COMIDA'), (61, 72, 'SERVIÇO'), (104, 115, 'SERVIÇO')]})",1512
64738,Coco Bambu Anhembi,2,5,2019-7-1,2019-7-29,adorei o atendimento da priscila foi muito simpática e prestativa  eu gostei muito da comida ambiente agradável e música boa ,Férias em família,josem_filho,"('adorei o atendimento da priscila foi muito simpática e prestativa  eu gostei muito da comida ambiente agradável e música boa ', {'entities': [(93, 101, 'AMBIENTE'), (114, 120, 'AMBIENTE'), (86, 92, 'COMIDA'), (9, 32, 'SERVIÇO')]})",1513
141130,Coco Bambu Frutos do Mar,0,5,2014-9-1,2014-9-13,excelente lugar com um sintonimo convidativo com comidas  maravilhosas e com ótimo preparo   bom tenho que dar os parabéns pela ótimas ideias de atendimento  atenciosidade no cardápio bem variado  ,Unicamente Diferente,Raul S,"('excelente lugar com um sintonimo convidativo com comidas  maravilhosas e com ótimo preparo   bom tenho que dar os parabéns pela ótimas ideias de atendimento  atenciosidade no cardápio bem variado  ', {'entities': [(10, 15, 'GERAL'), (49, 56, 'COMIDA'), (175, 183, 'COMIDA'), (145, 156, 'SERVIÇO')]})",1514
61101,Coco Bambu Anália Franco,0,5,2018-2-1,2018-2-20,gostamos muito  ja nos falaram do estabelecimento e viemos comemorar nosso aniversário de casamento ,Aniversário de casamento,FrancieleB6,"('gostamos muito  ja nos falaram do estabelecimento e viemos comemorar nosso aniversário de casamento ', {'entities': [(34, 49, 'GERAL')]})",1515
58310,Coco Bambu Anhembi,0,4,2018-5-1,2018-5-29,lugra muito bonito  músivca ao vivo e ampliação em andamento que dará uma outra opção de entretenimento ao lugar  atendimento excelente pelo efetuado pelo garçom marcelino ,Jantar muito bom!,Fabio F,"('lugra muito bonito  músivca ao vivo e ampliação em andamento que dará uma outra opção de entretenimento ao lugar  atendimento excelente pelo efetuado pelo garçom marcelino ', {'entities': [(20, 27, 'AMBIENTE'), (0, 5, 'GERAL'), (107, 112, 'GERAL'), (114, 125, 'SERVIÇO'), (155, 171, 'SERVIÇO')]})",1516
136344,Coco Bambu Ribeirao Preto,1,5,2018-8-1,2018-9-2,um restaurante acima da média  bem acima  um sabor inquestionável  com muitas opções de pratos com frutos do mar  atendimento muito bom  ambiente agradável  familiar  com ótimos cantores ao vivo  dica  quer  prove a torta de limão  simplesmente a melhor do mundo  um sabor divino mais,Espetacular,Adson Hugo S,"('um restaurante acima da média  bem acima  um sabor inquestionável  com muitas opções de pratos com frutos do mar  atendimento muito bom  ambiente agradável  familiar  com ótimos cantores ao vivo  dica  quer  prove a torta de limão  simplesmente a melhor do mundo  um sabor divino mais', {'entities': [(137, 145, 'AMBIENTE'), (178, 186, 'AMBIENTE'), (3, 14, 'GERAL'), (88, 94, 'COMIDA'), (99, 112, 'COMIDA'), (216, 230, 'COMIDA'), (114, 125, 'SERVIÇO')]})",1517
63050,Coco Bambu Brasília Shopping,1,5,2017-6-1,2017-6-29,lugar excelente  atendimento muito bom  comida maravilhosa  tudo bem servido e com pessoal muito atencioso  lugar bastante agradável para uma boa conversa após o trabalho ,Happy hour,Pelissarijr,"('lugar excelente  atendimento muito bom  comida maravilhosa  tudo bem servido e com pessoal muito atencioso  lugar bastante agradável para uma boa conversa após o trabalho ', {'entities': [(0, 5, 'GERAL'), (108, 113, 'GERAL'), (40, 46, 'COMIDA'), (17, 28, 'SERVIÇO')]})",1518
173247,Coco Bambu São Luís,0,5,2019-11-1,2019-11-15,muito bom atendimento  o garçom alex  gostei muito nota 10  comida boa  nao demora para o prato chegar ,Atendimento,MauricioLucio,"('muito bom atendimento  o garçom alex  gostei muito nota 10  comida boa  nao demora para o prato chegar ', {'entities': [(60, 66, 'COMIDA'), (90, 95, 'COMIDA'), (10, 21, 'SERVIÇO'), (25, 36, 'SERVIÇO')]})",1519
98483,Coco Bambu Manaus,1,5,2018-8-1,2018-8-20,amamos o coco bambu  comida deliciosa  brinquedoteca maravilhosa  nossa filha ama  recomendo  vale ressaltar o atendimento nota 1000 do garçom senna  profissional de excelência ,Jantar com a família,CarolineD2492,"('amamos o coco bambu  comida deliciosa  brinquedoteca maravilhosa  nossa filha ama  recomendo  vale ressaltar o atendimento nota 1000 do garçom senna  profissional de excelência ', {'entities': [(39, 52, 'AMBIENTE'), (9, 19, 'GERAL'), (21, 27, 'COMIDA'), (111, 122, 'SERVIÇO'), (136, 148, 'SERVIÇO')]})",1520
70956,Coco Bambu Frutos do Mar,1,3,2019-8-1,2019-8-21,serviço demorado e caro  quase 45 minutos de demora para servir um sirigato com legumes e um pirarucu no forno  ambiente barulhento ,Medio,asbir2017,"('serviço demorado e caro  quase 45 minutos de demora para servir um sirigato com legumes e um pirarucu no forno  ambiente barulhento ', {'entities': [(112, 120, 'AMBIENTE'), (67, 87, 'COMIDA'), (93, 110, 'COMIDA'), (0, 7, 'SERVIÇO'), (19, 23, 'PREÇO')]})",1521
166224,Coco Bambu - Dom Pastel,0,5,2017-7-1,2017-7-22,atendimento impecável do thiago   e como sempre a melhor comida da vida  ambiente agradável   música ao vivo  foi uma comemoração maravilhosa   perfeito,3anos de namoro,Jayana G,"('atendimento impecável do thiago   e como sempre a melhor comida da vida  ambiente agradável   música ao vivo  foi uma comemoração maravilhosa   perfeito', {'entities': [(73, 81, 'AMBIENTE'), (94, 100, 'AMBIENTE'), (57, 63, 'COMIDA'), (0, 11, 'SERVIÇO'), (25, 31, 'SERVIÇO')]})",1522
11645,Coco Bambu Anhembi,0,5,2017-11-1,2017-11-15,experiência memorável do garçom rony  atendimento irretocável  comida fantástica  cordialidade impar  super recomendamos ,Aniversário 10 Anos de Casados,Vivian C,"('experiência memorável do garçom rony  atendimento irretocável  comida fantástica  cordialidade impar  super recomendamos ', {'entities': [(63, 69, 'COMIDA'), (25, 36, 'SERVIÇO'), (38, 49, 'SERVIÇO')]})",1523
118461,Coco Bambu Market Place,0,5,2019-11-1,2019-11-29,o cardápio é excelente  ambiente com música ao vivo e o osmar garçon fez um excelente atendimento  estão todos de parabéns ,Jantar,robsons796,"('o cardápio é excelente  ambiente com música ao vivo e o osmar garçon fez um excelente atendimento  estão todos de parabéns ', {'entities': [(24, 32, 'AMBIENTE'), (37, 43, 'AMBIENTE'), (2, 10, 'COMIDA'), (56, 61, 'SERVIÇO'), (62, 68, 'SERVIÇO'), (86, 97, 'SERVIÇO')]})",1524
83750,Coco Bambu Meireles,1,5,2020-10-1,2020-10-20,lugar totalmente agradável e aconchegante  pratos impecáveis  belo atendimento feito pelo garçom bruno ,Encantador,F9184IDfilipef,"('lugar totalmente agradável e aconchegante  pratos impecáveis  belo atendimento feito pelo garçom bruno ', {'entities': [(0, 5, 'GERAL'), (43, 49, 'COMIDA'), (67, 78, 'SERVIÇO'), (90, 102, 'SERVIÇO')]})",1525
174318,Coco Bambu Bahia,0,5,2019-11-1,2019-11-20,fomos atendidos por rafael silva  garçom muito atencioso e prestativo  a comida estava excelente como sempre,Excelente,Guilherme B,"('fomos atendidos por rafael silva  garçom muito atencioso e prestativo  a comida estava excelente como sempre', {'entities': [(73, 79, 'COMIDA'), (20, 32, 'SERVIÇO'), (34, 40, 'SERVIÇO')]})",1526
41264,Coco Bambu Bahia,0,5,2019-11-1,2020-2-1,sabe um restaurante onde o garçon já sabe a mesa que vc gosta de sentar  que tem o melhor camarão do mundo e ainda a melhor cocada com sorvete  o lugar é esse  recomendo muito  fiquei uma semana em salvador e almocei todos os dias mais,maravilhoso!!!!,ferias282,"('sabe um restaurante onde o garçon já sabe a mesa que vc gosta de sentar  que tem o melhor camarão do mundo e ainda a melhor cocada com sorvete  o lugar é esse  recomendo muito  fiquei uma semana em salvador e almocei todos os dias mais', {'entities': [(8, 19, 'GERAL'), (146, 151, 'GERAL'), (90, 97, 'COMIDA'), (124, 142, 'COMIDA'), (27, 33, 'SERVIÇO'), (198, 206, 'LOCALIZAÇÃO')]})",1527
125689,Coco Bambu Bahia,0,5,2020-2-1,2020-6-12,restaurante muito bom  atende a todos os gostos  tem um pouco de tudo lá  tem área infantil  camarão delicioso  tapioca maravilhosa e muito mais atém de música ao vivo ,Passeio com amigos,paulamW9455CL,"('restaurante muito bom  atende a todos os gostos  tem um pouco de tudo lá  tem área infantil  camarão delicioso  tapioca maravilhosa e muito mais atém de música ao vivo ', {'entities': [(78, 91, 'AMBIENTE'), (153, 159, 'AMBIENTE'), (0, 11, 'GERAL'), (93, 100, 'COMIDA'), (112, 119, 'COMIDA')]})",1528
98823,Coco Bambu Bahia,0,5,2016-12-1,2017-1-2,um ótimo local para almoço e jantar  de ótimo gosto e excelentes escolhas de prato  para os amantes de vinho a adega do coco bambu bahia é espetacular  local com estacionamento privado pago  mas há opção de rua com vagas ótimas  o coco bambu bahia mais,TUDO MUITO AGRADÁVEL,Adamingues,"('um ótimo local para almoço e jantar  de ótimo gosto e excelentes escolhas de prato  para os amantes de vinho a adega do coco bambu bahia é espetacular  local com estacionamento privado pago  mas há opção de rua com vagas ótimas  o coco bambu bahia mais', {'entities': [(9, 14, 'GERAL'), (120, 130, 'GERAL'), (152, 157, 'GERAL'), (231, 241, 'GERAL'), (77, 82, 'COMIDA'), (103, 108, 'BEBIDA'), (131, 136, 'LOCALIZAÇÃO'), (162, 176, 'LOCALIZAÇÃO'), (242, 247, 'LOCALIZAÇÃO')]})",1529
154149,Coco Bambu Anália Franco,0,5,2016-4-1,2016-5-11,ambiente muito agradável  fomos muito bem atendido  comida de excelente qualidade  muito recomendado para momentos especiais ,Muito bom,Michele Z,"('ambiente muito agradável  fomos muito bem atendido  comida de excelente qualidade  muito recomendado para momentos especiais ', {'entities': [(0, 8, 'AMBIENTE'), (52, 58, 'COMIDA')]})",1530
1379,Coco Bambu Porto Alegre,0,5,2020-3-1,2020-3-11,ótimo almoço atendimento personalizado prato excelente o garçom henrique garcia foi muito atencioso simpático ,Almoço,Q945FTpamelar,"('ótimo almoço atendimento personalizado prato excelente o garçom henrique garcia foi muito atencioso simpático ', {'entities': [(39, 44, 'COMIDA'), (13, 24, 'SERVIÇO'), (57, 79, 'SERVIÇO')]})",1531
133951,Coco Bambu Águas Claras,1,5,2017-5-1,2017-5-4,ambiente agradavel  pratos muito generosos e saborosos e atendimento impecavel  local muito amplo e bem decorado  alem de estacionamento favoravel ,Almoco com familiares...tudo excelente...,milton cesar m,"('ambiente agradavel  pratos muito generosos e saborosos e atendimento impecavel  local muito amplo e bem decorado  alem de estacionamento favoravel ', {'entities': [(0, 8, 'AMBIENTE'), (80, 85, 'GERAL'), (20, 26, 'COMIDA'), (57, 68, 'SERVIÇO'), (122, 136, 'LOCALIZAÇÃO')]})",1532
160450,Coco Bambu Lago Sul,0,4,2015-4-1,2015-7-8,ótima opção para comer um prato com camarão para mais de uma pessoa  os pratos são os mesmos das demais unidades da rede  o ambiente é super aconchegante e espaçoso mas o restaurante está sempre cheio  se você não gosta de esperar  é sempre bom mais,Camarão bom e bem servido!,Mariana Brito P,"('ótima opção para comer um prato com camarão para mais de uma pessoa  os pratos são os mesmos das demais unidades da rede  o ambiente é super aconchegante e espaçoso mas o restaurante está sempre cheio  se você não gosta de esperar  é sempre bom mais', {'entities': [(124, 132, 'AMBIENTE'), (104, 120, 'GERAL'), (171, 182, 'GERAL'), (26, 31, 'COMIDA'), (36, 43, 'COMIDA'), (72, 78, 'COMIDA')]})",1533
111182,Coco Bambu Market Place,1,5,2019-12-1,2019-12-3,ótimo  atendimento  do muller  ambiente  super agradável    comida  música boa pessoas educadas estão de  parabéns,Jantar,katiasB2541SD,"('ótimo  atendimento  do muller  ambiente  super agradável    comida  música boa pessoas educadas estão de  parabéns', {'entities': [(31, 39, 'AMBIENTE'), (68, 74, 'AMBIENTE'), (60, 66, 'COMIDA')]})",1534
145883,Coco Bambu Meireles,0,5,2018-6-1,2018-6-15,ótimo atendimento pelo abraão e jessica  comida excelente  um prato com carne de sol  ambiente ótimo com música ambiente ,Almoço,Jefferson A,"('ótimo atendimento pelo abraão e jessica  comida excelente  um prato com carne de sol  ambiente ótimo com música ambiente ', {'entities': [(86, 94, 'AMBIENTE'), (105, 111, 'AMBIENTE'), (112, 120, 'AMBIENTE'), (41, 47, 'COMIDA'), (62, 67, 'COMIDA'), (72, 84, 'COMIDA'), (6, 39, 'SERVIÇO')]})",1535
122505,Coco Bambu Meireles,0,5,2017-1-1,2017-1-22,fui com a intenção de comer pizza de carne de sol e não me arrependi  pois a mesma é uma delícia  o chopp é super gelado  pena que ainda não tem na minha cidade  belém pa ,Pizza deliciosa,jadccunha,"('fui com a intenção de comer pizza de carne de sol e não me arrependi  pois a mesma é uma delícia  o chopp é super gelado  pena que ainda não tem na minha cidade  belém pa ', {'entities': [(28, 49, 'COMIDA'), (100, 105, 'BEBIDA'), (162, 170, 'LOCALIZAÇÃO')]})",1536
7636,Coco Bambu São Luís,0,5,2016-12-1,2016-12-29,excelente local  ambiente agradável  ótimo atendimento   ótimo local para família e reunião de negócios  bem como comemorações ,Serviços ,fl_vioo239,"('excelente local  ambiente agradável  ótimo atendimento   ótimo local para família e reunião de negócios  bem como comemorações ', {'entities': [(17, 25, 'AMBIENTE'), (10, 15, 'GERAL'), (63, 68, 'GERAL'), (43, 54, 'SERVIÇO')]})",1537
16916,Coco Bambu Sul Restaurante,1,5,2019-9-1,2019-9-27,a comida está excelente  o garçom de nome adriano moura e maitre maciel nos atenderam mito bem  com educação e presteza ,Almoco,Zenaide A,"('a comida está excelente  o garçom de nome adriano moura e maitre maciel nos atenderam mito bem  com educação e presteza ', {'entities': [(2, 8, 'COMIDA'), (27, 33, 'SERVIÇO'), (42, 55, 'SERVIÇO'), (58, 71, 'SERVIÇO')]})",1538
57553,Coco Bambu JK,0,5,2017-9-1,2017-9-24,ótimo atendendo leandro   comida maravilhosa camarão itamaracá   música ao vivo   lugar agradável tudo muito bom,Almoço domingo ,Marina B,"('ótimo atendendo leandro   comida maravilhosa camarão itamaracá   música ao vivo   lugar agradável tudo muito bom', {'entities': [(65, 71, 'AMBIENTE'), (82, 87, 'GERAL'), (26, 32, 'COMIDA'), (45, 62, 'COMIDA'), (16, 23, 'SERVIÇO')]})",1539
169645,Coco Bambu Anhembi,1,5,2019-6-1,2019-6-8,ótimo local  ótima comida  fomos super bem atendidos pela vanessa e nunes  recomendamos nota 1000 ,Jantar,Andressa B,"('ótimo local  ótima comida  fomos super bem atendidos pela vanessa e nunes  recomendamos nota 1000 ', {'entities': [(6, 11, 'GERAL'), (19, 25, 'COMIDA'), (58, 73, 'SERVIÇO')]})",1540
188391,Coco Bambu Londrina,0,5,2021-1-1,2021-1-24,nota 10   ótimo atendimento   comida boa   ambiente e música agradáveis noite prazerosa   retornaremos ,Aniversário de casamento,FatimaD419,"('nota 10   ótimo atendimento   comida boa   ambiente e música agradáveis noite prazerosa   retornaremos ', {'entities': [(43, 51, 'AMBIENTE'), (54, 60, 'AMBIENTE'), (30, 36, 'COMIDA'), (16, 27, 'SERVIÇO')]})",1541
66415,Coco Bambu Conceito Vila Olímpia,0,5,2021-6-1,2021-6-12,restaurante nota 10  tudo perfeito desde o atendimento aos pratos  vale lembra que a atendente patrícia e eliano que nos atendeu super bem mais,Dia dos namorados,975millenal,"('restaurante nota 10  tudo perfeito desde o atendimento aos pratos  vale lembra que a atendente patrícia e eliano que nos atendeu super bem mais', {'entities': [(0, 11, 'GERAL'), (59, 65, 'COMIDA'), (43, 54, 'SERVIÇO'), (85, 112, 'SERVIÇO')]})",1542
145318,Coco Bambu Brasília Shopping,0,5,2018-3-1,2018-3-4,restaurante excelente  atendimento do carlos  miguel e airton espetacular  caipiroska perfeita  o melhor de brasília ,Muito bom!,Iris Í,"('restaurante excelente  atendimento do carlos  miguel e airton espetacular  caipiroska perfeita  o melhor de brasília ', {'entities': [(0, 11, 'GERAL'), (75, 85, 'BEBIDA'), (108, 116, 'LOCALIZAÇÃO')]})",1543
183361,Coco Bambu Bahia,0,4,2019-12-1,2020-1-8,atendimento e comida muito bom  valeu esperar para ser atendido  depois só alegria desde a carta de vinhos  salmão grelhado e a sobremesa espetacular ,Muito Bom,josemart221,"('atendimento e comida muito bom  valeu esperar para ser atendido  depois só alegria desde a carta de vinhos  salmão grelhado e a sobremesa espetacular ', {'entities': [(14, 20, 'COMIDA'), (108, 123, 'COMIDA'), (128, 137, 'COMIDA'), (91, 106, 'BEBIDA'), (0, 11, 'SERVIÇO')]})",1544
74750,Coco Bambu Brasília Shopping,2,5,2018-3-1,2018-3-11,vou com frequência ao coco bambu  e admito que na maioria das vezes o considero muito bom  mas hoje teve dois diferenciais que fizeram o momento perfeito  a música ao vivo  que fez minha filhinha muito feliz  e o atendimento excepcional do sr  nonato  que mais,Só avalio quando é perfeito!,Gilmara R,"('vou com frequência ao coco bambu  e admito que na maioria das vezes o considero muito bom  mas hoje teve dois diferenciais que fizeram o momento perfeito  a música ao vivo  que fez minha filhinha muito feliz  e o atendimento excepcional do sr  nonato  que mais', {'entities': [(157, 163, 'AMBIENTE'), (22, 32, 'GERAL'), (213, 224, 'SERVIÇO')]})",1545
72342,Coco Bambu Lago Sul,0,5,2017-1-1,2017-10-2,recomendo o camarão internacional  apesar de inúmeros pratos e opções no coco bambu  esse é o carro chefe ,Boa opção para quem gosta de camarão,vibragsa,"('recomendo o camarão internacional  apesar de inúmeros pratos e opções no coco bambu  esse é o carro chefe ', {'entities': [(73, 83, 'GERAL'), (12, 33, 'COMIDA'), (54, 60, 'COMIDA')]})",1546
139418,Coco Bambu Market Place,1,5,2020-12-1,2020-12-4,boa tarde  em 04 12 fomos ao restaurante coco bambu  market placa  e fomos muito bem atendidos por gisele  muito cordial e prestativa  o prato búzios muito bem servido ,Avaliação,ursulakrizbai,"('boa tarde  em 04 12 fomos ao restaurante coco bambu  market placa  e fomos muito bem atendidos por gisele  muito cordial e prestativa  o prato búzios muito bem servido ', {'entities': [(29, 51, 'GERAL'), (137, 142, 'COMIDA'), (143, 149, 'COMIDA'), (99, 105, 'SERVIÇO'), (53, 65, 'LOCALIZAÇÃO')]})",1547
12999,Coco Bambu Sul Restaurante,0,5,2017-9-1,2017-9-24,atendimento muito bom de darlan e cleber  comida muito boa e uma lugar calmo para passar com a família  voltarei mais vezes ,Final de Semana ,Lourrana S,"('atendimento muito bom de darlan e cleber  comida muito boa e uma lugar calmo para passar com a família  voltarei mais vezes ', {'entities': [(65, 70, 'GERAL'), (42, 48, 'COMIDA'), (0, 11, 'SERVIÇO'), (25, 40, 'SERVIÇO')]})",1548
35271,Coco Bambu São Luís,0,5,2017-12-1,2017-12-21,atendimento excelente  garçom joão tiago muito atencioso e prestativo  recomendo o restaurante  muito bom  como sempre ,Excelente ,emdurans,"('atendimento excelente  garçom joão tiago muito atencioso e prestativo  recomendo o restaurante  muito bom  como sempre ', {'entities': [(83, 94, 'GERAL'), (0, 11, 'SERVIÇO'), (23, 40, 'SERVIÇO')]})",1549
